Yield_Target_ton,Scenario_ID,Hour,Wind_Power_MW,Solar_Power_MW,Total_Elec_Load_MW,Grid_Buy_MW,Grid_Sell_MW,Thermal_Load_MW,EB_Power_MW,WHRU_Heat_MW,ALKEL_Power_MW,PEMEL_Power_MW,AMU_Power_MW
45,24,9,9.672,0,24.8098,15.1378,0,2.53435,0,2.53435,0,20,0.8
45,24,10,6.948,0,25,18.052,0,2.2792,0,2.2792,0,20,0.8
45,24,11,6.04,0,12.43445818,6.394458178,0,2.0629,0,2.0629,8.033099688,0,0.281158489
45,24,12,6.06,1.28,11.10127044,3.761270444,0,1.78675,0,1.78675,6.957749221,0,0.243521223
45,24,13,6.528,5.12,11.648,0,8.88E-16,1.4763,0.03979545,1.438494322,0,8.027312067,0.321092483
45,24,14,5.768,7.68,13.448,0,-8.88E-16,1.5862,0,1.5862,0,10.34442308,0.413776923
45,24,15,5.432,5.12,10.552,0,8.88E-16,1.43745,0,1.43745,3.119186275,3.551579044,0.251234681
45,24,16,5.368,1.28,24.6202,17.9722,0,1.71185,0,1.71185,0,20,0.8
45,24,17,6.656,0,24.55,17.894,0,2.0734,0,2.0734,0,20,0.8
45,24,18,8.408,0,44.6398,36.2318,0,2.14725,0,2.14725,20,20,1.5
45,24,19,10.808,0,12.93722839,2.129228388,0,2.56235,0,2.56235,9.977998442,0,0.349229945
45,24,20,9.604,0,12.68401437,3.080014369,0,2.62115,0,2.62115,10.2069704,0,0.357243964
45,24,21,6.832,0,13.44692173,6.614921729,0,2.8749,0,2.8749,11.19509346,0,0.391828271
45,24,22,8.384,0,43.1302,34.7462,0,3.0282,0,3.0282,20,20,1.5
45,24,23,7.688,0,22.36,14.672,0,2.9785,0,2.9785,0,20,0.8
45,24,24,9.672,0,42.9802,33.3082,0,3.14755,0,3.14755,20,20,1.5
36,1,1,9.776,0,42.8698,33.0938,0,3.1934,0,3.1934,20,20,1.5
36,1,2,10.904,0,42.5998,31.6958,0,3.27285,0,3.27285,20,20,1.5
36,1,3,15.152,0,42.2998,27.1478,0,3.3187,0,3.3187,20,20,1.5
36,1,4,13.312,0,42.49,29.178,1.78E-15,3.22525,0,3.22525,20,20,1.5
36,1,5,15.072,0,42.6802,27.6082,-1.78E-15,3.2571,0,3.2571,20,20,1.5
36,1,6,18.724,0,43.1302,24.4062,0,3.0947,0,3.0947,20,20,1.5
36,1,7,9.628,14.08,44.0002,20.2922,1.78E-15,3.12025,0,3.12025,20,20,1.5
36,1,8,22.804,25.6,19.87004375,0,28.53395625,2.84305,0,2.84305,0,15.86523438,0.634609375
36,1,9,17.852,37.12,23.7576125,0,31.2143875,2.53435,0,2.53435,0,18.98828125,0.75953125
36,1,10,14.328,46.08,17.4275,0,42.9805,2.2792,0,2.2792,0,12.71875,0.50875
36,1,11,11.904,52.48,16.0923875,0,48.2916125,2.0629,0,2.0629,0,11.51171875,0.46046875
36,1,12,7.736,55.04,14.26953125,0,48.50646875,1.78675,0,1.78675,0,9.970703125,0.398828125
36,1,13,8.556,56.32,11.8276125,0,53.0483875,1.4763,0,1.4763,-1.11E-15,8.23828125,0.32953125
36,1,14,14.52,56.32,11.895425,0,58.944575,1.5862,0,1.5862,0,8.8515625,0.3540625
36,1,15,6.708,52.48,11.97234375,0,47.21565625,1.43745,0,1.43745,0,8.021484375,0.320859375
36,1,16,11.176,44.8,13.75504375,0,42.22095625,1.71185,0,1.71185,0,9.552734375,0.382109375
36,1,17,10.108,33.28,24.55,0,18.838,2.0734,0,2.0734,0,20,0.8
36,1,18,6.384,24.32,15.60151875,0,15.10248125,2.14725,0,2.14725,0,11.98242188,0.479296875
36,1,19,6.428,11.52,17.48078125,0,0.46721875,2.56235,0,2.56235,0,14.29882813,0.571953125
36,1,20,5.736,0,4.878905263,0,0.857094737,2.62115,2.759105263,0,0,0,0
36,1,21,3.752,0,4.886210526,1.134210526,0,2.8749,3.026210526,0,0,0,0
36,1,22,3.692,0,4.817778947,1.125778947,0,3.0282,3.187578947,0,0,0,0
36,1,23,4.88,0,4.695263158,0,0.184736842,2.9785,3.135263158,0,0,0,0
36,1,24,3.192,0,42.9802,39.7882,0,3.14755,0,3.14755,20,20,1.5
36,2,1,9.776,0,42.8698,33.0938,0,3.1934,0,3.1934,20,20,1.5
36,2,2,10.904,0,42.5998,31.6958,0,3.27285,0,3.27285,20,20,1.5
36,2,3,15.152,0,42.2998,27.1478,0,3.3187,0,3.3187,20,20,1.5
36,2,4,13.312,0,42.49,29.178,1.78E-15,3.22525,0,3.22525,20,20,1.5
36,2,5,15.072,0,42.6802,27.6082,-1.78E-15,3.2571,0,3.2571,20,20,1.5
36,2,6,18.724,0,43.1302,24.4062,0,3.0947,0,3.0947,20,20,1.5
36,2,7,9.628,0,44.0002,34.3722,0,3.12025,0,3.12025,20,20,1.5
36,2,8,22.804,3.2,24.1702,0,1.8338,2.84305,0,2.84305,0,20,0.8
36,2,9,17.852,10.88,18.71808125,0,10.01391875,2.53435,0,2.53435,0,14.14257813,0.565703125
36,2,10,14.328,17.92,17.4275,0,14.8205,2.2792,0,2.2792,0,12.71875,0.50875
36,2,11,11.904,24.96,24.4623773,0,12.4016227,2.0629,0,2.0629,0,19.55978587,0.782391435
36,2,12,7.736,31.36,14.26953125,0,24.82646875,1.78675,0,1.78675,0,9.970703125,0.398828125
36,2,13,8.556,35.84,11.8276125,0,32.5683875,1.4763,0,1.4763,0,8.23828125,0.32953125
36,2,14,14.52,37.12,11.895425,0,39.744575,1.5862,0,1.5862,0,8.8515625,0.3540625
36,2,15,6.708,32,11.97234375,0,26.73565625,1.43745,0,1.43745,0,8.021484375,0.320859375
36,2,16,11.176,25.6,24.6202,0,12.1558,1.71185,0,1.71185,0,20,0.8
36,2,17,10.108,19.2,15.783125,0,13.524875,2.0734,0,2.0734,0,11.5703125,0.4628125
36,2,18,6.384,9.6,15.60151875,0,0.38248125,2.14725,0,2.14725,0,11.98242188,0.479296875
36,2,19,6.428,3.2,9.628,0,8.88E-16,2.56235,1.169811893,1.451028701,5.650423291,0,0.197764815
36,2,20,5.736,0,4.878905263,0,0.857094737,2.62115,2.759105263,0,0,0,0
36,2,21,3.752,0,4.886210526,1.134210526,0,2.8749,3.026210526,0,0,0,0
36,2,22,3.692,0,4.817778947,1.125778947,0,3.0282,3.187578947,0,0,0,0
36,2,23,4.88,0,4.695263158,0,0.184736842,2.9785,3.135263158,0,0,0,0
36,2,24,3.192,0,42.9802,39.7882,0,3.14755,0,3.14755,20,20,1.5
36,3,1,9.776,0,42.8698,33.0938,0,3.1934,0,3.1934,20,20,1.5
36,3,2,10.904,0,42.5998,31.6958,0,3.27285,0,3.27285,20,20,1.5
36,3,3,15.152,0,42.2998,27.1478,0,3.3187,0,3.3187,20,20,1.5
36,3,4,13.312,0,42.49,29.178,1.78E-15,3.22525,0,3.22525,20,20,1.5
36,3,5,15.072,0,42.6802,27.6082,-1.78E-15,3.2571,0,3.2571,20,20,1.5
36,3,6,18.724,0,43.1302,24.4062,0,3.0947,0,3.0947,20,20,1.5
36,3,7,9.628,0,44.0002,34.3722,0,3.12025,0,3.12025,20,20,1.5
36,3,8,22.804,1.28,19.87004375,0,4.21395625,2.84305,0,2.84305,0,15.86523438,0.634609375
36,3,9,17.852,3.2,20.9940178,0,0.057982198,2.53435,0,2.53435,0,16.33097866,0.653239146
36,3,10,14.328,5.12,17.4275,0,2.0205,2.2792,0,2.2792,0,12.71875,0.50875
36,3,11,11.904,7.68,19.584,0,0,2.0629,0,2.0629,0,14.86903846,0.594761538
36,3,12,7.736,11.52,19.256,0,0,1.78675,0,1.78675,0,14.76538462,0.590615385
36,3,13,8.556,14.08,11.8276125,0,10.8083875,1.4763,0,1.4763,0,8.23828125,0.32953125
36,3,14,14.52,14.08,23.4898,0,5.1102,1.5862,0,1.5862,0,20,0.8
36,3,15,6.708,11.52,18.228,0,8.88E-16,1.43745,0,1.43745,0,14.03653846,0.561461538
36,3,16,11.176,7.04,18.216,0,0,1.71185,0,1.71185,0,13.84211538,0.553684615
36,3,17,10.108,5.12,15.228,0,1.78E-15,2.0734,0,2.0734,2,9.046153846,0.431846154
36,3,18,6.384,3.2,9.584,0,0,2.14725,0.781241916,1.40507018,5.471457086,0,0.191500998
36,3,19,6.428,1.28,8.584428571,0.876428571,0,2.56235,1.538714286,1.100571429,4.285714286,0,0.15
36,3,20,5.736,0,4.878905263,0,0.857094737,2.62115,2.759105263,0,0,0,0
36,3,21,3.752,0,4.886210526,1.134210526,0,2.8749,3.026210526,0,0,0,0
36,3,22,3.692,0,4.817778947,1.125778947,0,3.0282,3.187578947,0,0,0,0
36,3,23,4.88,0,4.695263158,0,0.184736842,2.9785,3.135263158,0,0,0,0
36,3,24,3.192,0,42.9802,39.7882,0,3.14755,0,3.14755,20,20,1.5
36,4,1,9.776,0,42.8698,33.0938,0,3.1934,0,3.1934,20,20,1.5
36,4,2,10.904,0,42.5998,31.6958,0,3.27285,0,3.27285,20,20,1.5
36,4,3,15.152,0,42.2998,27.1478,0,3.3187,0,3.3187,20,20,1.5
36,4,4,13.312,0,42.49,29.178,1.78E-15,3.22525,0,3.22525,20,20,1.5
36,4,5,15.072,0,42.6802,27.6082,-1.78E-15,3.2571,0,3.2571,20,20,1.5
36,4,6,18.724,0,43.1302,24.4062,0,3.0947,0,3.0947,20,20,1.5
36,4,7,9.628,0,44.0002,34.3722,0,3.12025,0,3.12025,20,20,1.5
36,4,8,22.804,0,22.804,0,0,2.84305,0,2.84305,0,18.68634615,0.747453846
36,4,9,17.852,0,18.71808125,0.86608125,0,2.53435,0,2.53435,0,14.14257813,0.565703125
36,4,10,14.328,0,16.00438248,1.676382484,0,2.2792,0,2.2792,3.125277681,8.240115466,0.438989337
36,4,11,11.904,0,11.904,0,0,2.0629,0.187516911,1.884758935,7.339403951,0,0.256879138
36,4,12,7.736,1.28,9.058007519,0.042007519,0,1.78675,0.722293233,1.100571429,4.285714286,0,0.15
36,4,13,8.556,5.12,13.676,0,0,1.4763,0,1.4763,0,10.01557692,0.400623077
36,4,14,14.52,7.68,22.2,0,0,1.5862,0,1.5862,0,18.75980769,0.750392308
36,4,15,6.708,5.12,11.828,0,0,1.43745,0.031981207,1.407067854,0,7.851941147,0.314077646
36,4,16,11.176,1.28,13.75504375,1.29904375,6.66E-16,1.71185,0,1.71185,0,9.552734375,0.382109375
36,4,17,10.108,0,12.1065771,1.998577103,0,2.0734,0,2.0734,8.073987539,0,0.282589564
36,4,18,6.384,0,15.60151875,9.21751875,0,2.14725,0,2.14725,0,11.98242188,0.479296875
36,4,19,6.428,0,8.584428571,2.156428571,0,2.56235,1.538714286,1.100571429,4.285714286,0,0.15
36,4,20,5.736,0,4.878905263,0,0.857094737,2.62115,2.759105263,0,0,0,0
36,4,21,3.752,0,4.886210526,1.134210526,0,2.8749,3.026210526,0,0,0,0
36,4,22,3.692,0,19.204575,15.512575,0,3.0282,0,3.0282,0,16.8984375,0.6759375
36,4,23,4.88,0,13.56446846,8.684468458,0,2.9785,0,2.9785,11.59852025,0,0.405948209
36,4,24,3.192,0,42.9802,39.7882,0,3.14755,0,3.14755,20,20,1.5
36,5,1,5.312,0,42.8698,37.5578,0,3.1934,0,3.1934,20,20,1.5
36,5,2,8.5,0,42.5998,34.0998,0,3.27285,0,3.27285,20,20,1.5
36,5,3,9.38,0,42.2998,32.9198,0,3.3187,0,3.3187,20,20,1.5
36,5,4,10.304,0,42.49,32.186,0,3.22525,0,3.22525,20,20,1.5
36,5,5,9.9,0,42.6802,32.7802,0,3.2571,0,3.2571,20,20,1.5
36,5,6,9.62,0,43.1302,33.5102,0,3.0947,0,3.0947,20,20,1.5
36,5,7,9.14,14.08,44.0002,20.7802,1.78E-15,3.12025,0,3.12025,20,20,1.5
36,5,8,7.64,25.6,19.87004375,0,13.36995625,2.84305,0,2.84305,0,15.86523438,0.634609375
36,5,9,4.748,37.12,18.71808125,0,23.14991875,2.53435,0,2.53435,0,14.14257813,0.565703125
36,5,10,4.86,46.08,22.46703125,0,28.47296875,2.2792,0,2.2792,0,17.56445313,0.702578125
36,5,11,5.336,52.48,16.0923875,0,41.7236125,2.0629,0,2.0629,0,11.51171875,0.46046875
36,5,12,4.292,55.04,14.26953125,0,45.06246875,1.78675,0,1.78675,0,9.970703125,0.398828125
36,5,13,4.168,56.32,11.8276125,0,48.6603875,1.4763,0,1.4763,-1.11E-15,8.23828125,0.32953125
36,5,14,6.788,56.32,11.895425,0,51.212575,1.5862,0,1.5862,0,8.8515625,0.3540625
36,5,15,8.364,52.48,11.97234375,0,48.87165625,1.43745,0,1.43745,0,8.021484375,0.320859375
36,5,16,8.404,44.8,13.75504375,0,39.44895625,1.71185,0,1.71185,0,9.552734375,0.382109375
36,5,17,5.896,33.28,24.55,0,14.626,2.0734,0,2.0734,0,20,0.8
36,5,18,6.608,24.32,15.60151875,0,15.32648125,2.14725,0,2.14725,0,11.98242188,0.479296875
36,5,19,6.252,11.52,17.48078125,0,0.29121875,2.56235,0,2.56235,0,14.29882813,0.571953125
36,5,20,4.312,0,4.878905263,0.566905263,0,2.62115,2.759105263,0,0,0,0
36,5,21,2.328,0,4.886210526,2.558210526,0,2.8749,3.026210526,0,0,0,0
36,5,22,1.492,0,4.817778947,3.325778947,0,3.0282,3.187578947,0,0,0,0
36,5,23,2.124,0,4.695263158,2.571263158,0,2.9785,3.135263158,0,0,0,0
36,5,24,3.696,0,42.9802,39.2842,0,3.14755,0,3.14755,20,20,1.5
36,6,1,5.312,0,42.8698,37.5578,0,3.1934,0,3.1934,20,20,1.5
36,6,2,8.5,0,42.5998,34.0998,0,3.27285,0,3.27285,20,20,1.5
36,6,3,9.38,0,42.2998,32.9198,0,3.3187,0,3.3187,20,20,1.5
36,6,4,10.304,0,42.49,32.186,0,3.22525,0,3.22525,20,20,1.5
36,6,5,9.9,0,42.6802,32.7802,0,3.2571,0,3.2571,20,20,1.5
36,6,6,9.62,0,43.1302,33.5102,0,3.0947,0,3.0947,20,20,1.5
36,6,7,9.14,0,44.0002,34.8602,0,3.12025,0,3.12025,20,20,1.5
36,6,8,7.64,3.2,10.84,0,8.88E-16,2.84305,1.410024241,1.503526971,5.854855806,0,0.204919953
36,6,9,4.748,10.88,15.628,0,1.78E-15,2.53435,0,2.53435,6.786060784,4.417910662,0.414228554
36,6,10,4.86,17.92,20.75884331,0,2.021156694,2.2792,0,2.2792,0,15.92196472,0.636878589
36,6,11,5.336,24.96,16.0923875,0,14.2036125,2.0629,0,2.0629,0,11.51171875,0.46046875
36,6,12,4.292,31.36,14.26953125,0,21.38246875,1.78675,0,1.78675,0,9.970703125,0.398828125
36,6,13,4.168,35.84,11.8276125,0,28.1803875,1.4763,0,1.4763,0,8.23828125,0.32953125
36,6,14,6.788,37.12,23.4898,0,20.4182,1.5862,0,1.5862,0,20,0.8
36,6,15,8.364,32,24.43,0,15.934,1.43745,0,1.43745,0,20,0.8
36,6,16,8.404,25.6,24.6202,0,9.3838,1.71185,0,1.71185,0,20,0.8
36,6,17,5.896,19.2,15.783125,0,9.312875,2.0734,0,2.0734,0,11.5703125,0.4628125
36,6,18,6.608,9.6,16.208,0,1.78E-15,2.14725,0,2.14725,0,12.56557692,0.502623077
36,6,19,6.252,3.2,9.452,0,0,2.56235,1.232027875,1.391923518,5.420262922,0,0.189709202
36,6,20,4.312,0,4.878905263,0.566905263,0,2.62115,2.759105263,0,0,0,0
36,6,21,2.328,0,4.886210526,2.558210526,0,2.8749,3.026210526,0,0,0,0
36,6,22,1.492,0,4.817778947,3.325778947,0,3.0282,3.187578947,0,0,0,0
36,6,23,2.124,0,4.695263158,2.571263158,0,2.9785,3.135263158,0,0,0,0
36,6,24,3.696,0,42.9802,39.2842,0,3.14755,0,3.14755,20,20,1.5
36,7,1,5.312,0,42.8698,37.5578,0,3.1934,0,3.1934,20,20,1.5
36,7,2,8.5,0,42.5998,34.0998,0,3.27285,0,3.27285,20,20,1.5
36,7,3,9.38,0,42.2998,32.9198,0,3.3187,0,3.3187,20,20,1.5
36,7,4,10.304,0,42.49,32.186,0,3.22525,0,3.22525,20,20,1.5
36,7,5,9.9,0,42.6802,32.7802,0,3.2571,0,3.2571,20,20,1.5
36,7,6,9.62,0,43.1302,33.5102,0,3.0947,0,3.0947,20,20,1.5
36,7,7,9.14,0,44.0002,34.8602,0,3.12025,0,3.12025,20,20,1.5
36,7,8,7.64,1.28,14.82875432,5.908754322,6.66E-16,2.84305,0,2.84305,11.07106698,0,0.387487344
36,7,9,4.748,3.2,14.22417792,6.276177921,0,2.53435,0,2.53435,9.868964174,0,0.345413746
36,7,10,4.86,5.12,13.38602804,3.406028037,-8.88E-16,2.2792,0,2.2792,8.875389408,0,0.310638629
36,7,11,5.336,7.68,13.016,0,8.88E-16,2.0629,0.019079166,2.044774792,6.566880033,2,0.309840801
36,7,12,4.292,11.52,15.812,0,0,1.78675,0,1.78675,0,11.45384615,0.458153846
36,7,13,4.168,14.08,18.248,0,-8.88E-16,1.4763,0,1.4763,0,14.41173077,0.576469231
36,7,14,6.788,14.08,20.868,0,1.78E-15,1.5862,0,1.5862,0,17.47903846,0.699161538
36,7,15,8.364,11.52,19.884,0,0,1.43745,0,1.43745,0,15.62884615,0.625153846
36,7,16,8.404,7.04,15.444,0,8.88E-16,1.71185,0,1.71185,0,11.17673077,0.447069231
36,7,17,5.896,5.12,12.1065771,1.090577103,0,2.0734,0,2.0734,8.073987539,0,0.282589564
36,7,18,6.608,3.2,11.79402021,1.98602021,8.88E-16,2.14725,0,2.14725,8.361565421,0,0.29265479
36,7,19,6.252,1.28,8.584428571,1.052428571,0,2.56235,1.538714286,1.100571429,4.285714286,0,0.15
36,7,20,4.312,0,4.878905263,0.566905263,0,2.62115,2.759105263,0,0,0,0
36,7,21,2.328,0,4.886210526,2.558210526,0,2.8749,3.026210526,0,0,0,0
36,7,22,1.492,0,18.29386071,16.80186071,0,3.0282,0,3.0282,2,14.03236607,0.631294643
36,7,23,2.124,0,15.15820993,13.03420993,0,2.9785,0,2.9785,8.098538987,5.015598148,0.48407279
36,7,24,3.696,0,42.9802,39.2842,0,3.14755,0,3.14755,20,20,1.5
36,8,1,5.312,0,42.8698,37.5578,0,3.1934,0,3.1934,20,20,1.5
36,8,2,8.5,0,42.5998,34.0998,0,3.27285,0,3.27285,20,20,1.5
36,8,3,9.38,0,42.2998,32.9198,0,3.3187,0,3.3187,20,20,1.5
36,8,4,10.304,0,42.49,32.186,0,3.22525,0,3.22525,20,20,1.5
36,8,5,9.9,0,42.6802,32.7802,0,3.2571,0,3.2571,20,20,1.5
36,8,6,9.62,0,43.1302,33.5102,0,3.0947,0,3.0947,20,20,1.5
36,8,7,9.14,0,44.0002,34.8602,0,3.12025,0,3.12025,20,20,1.5
36,8,8,7.64,0,19.87004375,12.23004375,0,2.84305,0,2.84305,0,15.86523438,0.634609375
36,8,9,4.748,0,21.39322473,16.64522473,0,2.53435,0,2.53435,0,16.71483147,0.668593259
36,8,10,4.86,0,17.4275,12.5675,0,2.2792,0,2.2792,0,12.71875,0.50875
36,8,11,5.336,0,6.291673684,0.955673684,0,2.0629,2.171473684,0,0,0,0
36,8,12,4.292,1.28,5.780789474,0.208789474,0,1.78675,1.880789474,0,0,0,0
36,8,13,4.168,5.12,9.288,0,0,1.4763,0,1.4763,5.824347826,0,0.203852174
36,8,14,6.788,7.68,14.468,0,-8.88E-16,1.5862,0,1.5862,0,11.32519231,0.453007692
36,8,15,8.364,5.12,13.484,0,0,1.43745,0,1.43745,0,9.475,0.379
36,8,16,8.404,1.28,13.75504375,4.07104375,6.66E-16,1.71185,0,1.71185,0,9.552734375,0.382109375
36,8,17,5.896,0,24.55,18.654,0,2.0734,0,2.0734,0,20,0.8
36,8,18,6.608,0,15.60151875,8.99351875,0,2.14725,0,2.14725,0,11.98242188,0.479296875
36,8,19,6.252,0,8.584428571,2.332428571,0,2.56235,1.538714286,1.100571429,4.285714286,0,0.15
36,8,20,4.312,0,4.878905263,0.566905263,0,2.62115,2.759105263,0,0,0,0
36,8,21,2.328,0,4.886210526,2.558210526,0,2.8749,3.026210526,0,0,0,0
36,8,22,1.492,0,19.204575,17.712575,0,3.0282,0,3.0282,0,16.8984375,0.6759375
36,8,23,2.124,0,18.8459375,16.7219375,0,2.9785,0,2.9785,0,16.62109375,0.66484375
36,8,24,3.696,0,42.9802,39.2842,0,3.14755,0,3.14755,20,20,1.5
36,9,1,11.904,0,42.8698,30.9658,0,3.1934,0,3.1934,20,20,1.5
36,9,2,13.384,0,42.5998,29.2158,0,3.27285,0,3.27285,20,20,1.5
36,9,3,14.268,0,42.2998,28.0318,0,3.3187,0,3.3187,20,20,1.5
36,9,4,15.72,0,42.49,26.77,1.78E-15,3.22525,0,3.22525,20,20,1.5
36,9,5,15.088,0,42.6802,27.5922,-1.78E-15,3.2571,0,3.2571,20,20,1.5
36,9,6,13.476,0,43.1302,29.6542,0,3.0947,0,3.0947,20,20,1.5
36,9,7,13.832,14.08,44.0002,16.0882,1.78E-15,3.12025,0,3.12025,20,20,1.5
36,9,8,12.76,25.6,19.87004375,0,18.48995625,2.84305,0,2.84305,0,15.86523438,0.634609375
36,9,9,10.712,37.12,18.71808125,0,29.11391875,2.53435,0,2.53435,0,14.14257813,0.565703125
36,9,10,11.916,46.08,17.4275,0,40.5685,2.2792,0,2.2792,0,12.71875,0.50875
36,9,11,8.804,52.48,16.0923875,0,45.1916125,2.0629,0,2.0629,0,11.51171875,0.46046875
36,9,12,9.3,55.04,14.26953125,0,50.07046875,1.78675,0,1.78675,0,9.970703125,0.398828125
36,9,13,9.012,56.32,11.8276125,0,53.5043875,1.4763,0,1.4763,-1.11E-15,8.23828125,0.32953125
36,9,14,10.704,56.32,11.895425,0,55.128575,1.5862,0,1.5862,0,8.8515625,0.3540625
36,9,15,10.604,52.48,11.97234375,0,51.11165625,1.43745,0,1.43745,0,8.021484375,0.320859375
36,9,16,14.552,44.8,13.75504375,0,45.59695625,1.71185,0,1.71185,0,9.552734375,0.382109375
36,9,17,13.724,33.28,16.60444157,0,30.39955843,2.0734,0,2.0734,0,12.36003997,0.494401599
36,9,18,12.348,24.32,15.60151875,0,21.06648125,2.14725,0,2.14725,0,11.98242188,0.479296875
36,9,19,12.152,11.52,17.48078125,0,6.19121875,2.56235,0,2.56235,0,14.29882813,0.571953125
36,9,20,9.236,0,9.236,0,0,2.62115,1.218872724,1.463220913,5.69790075,0,0.199426526
36,9,21,7.228,0,8.163428571,0.935428571,0,2.8749,1.867714286,1.100571429,4.285714286,0,0.15
36,9,22,6.252,0,4.817778947,0,1.434221053,3.0282,3.187578947,-9.33E-15,0,0,0
36,9,23,6.452,0,7.972481203,1.520481203,0,2.9785,1.976766917,1.100571429,4.285714286,0,0.15
36,9,24,7.972,0,42.9802,35.0082,-8.88E-16,3.14755,0,3.14755,20,20,1.5
36,10,1,11.904,0,42.8698,30.9658,0,3.1934,0,3.1934,20,20,1.5
36,10,2,13.384,0,42.5998,29.2158,0,3.27285,0,3.27285,20,20,1.5
36,10,3,14.268,0,42.2998,28.0318,0,3.3187,0,3.3187,20,20,1.5
36,10,4,15.72,0,42.49,26.77,1.78E-15,3.22525,0,3.22525,20,20,1.5
36,10,5,15.088,0,42.6802,27.5922,-1.78E-15,3.2571,0,3.2571,20,20,1.5
36,10,6,13.476,0,43.1302,29.6542,0,3.0947,0,3.0947,20,20,1.5
36,10,7,13.832,0,44.0002,30.1682,0,3.12025,0,3.12025,20,20,1.5
36,10,8,12.76,3.2,15.96,0,-8.88E-16,2.84305,0,2.84305,8.586762745,3.560096691,0.442940564
36,10,9,10.712,10.88,18.71808125,0,2.87391875,2.53435,0,2.53435,0,14.14257813,0.565703125
36,10,10,11.916,17.92,17.4275,0,12.4085,2.2792,0,2.2792,0,12.71875,0.50875
36,10,11,8.804,24.96,24.9202,0,8.8438,2.0629,0,2.0629,0,20,0.8
36,10,12,9.3,31.36,14.26953125,0,26.39046875,1.78675,0,1.78675,0,9.970703125,0.398828125
36,10,13,9.012,35.84,11.8276125,0,33.0243875,1.4763,0,1.4763,0,8.23828125,0.32953125
36,10,14,10.704,37.12,11.895425,0,35.928575,1.5862,0,1.5862,0,8.8515625,0.3540625
36,10,15,10.604,32,11.97234375,0,30.63165625,1.43745,0,1.43745,0,8.021484375,0.320859375
36,10,16,14.552,25.6,17.34508948,0,22.80691052,1.71185,0,1.71185,0,13.00470143,0.520188057
36,10,17,13.724,19.2,15.783125,0,17.140875,2.0734,0,2.0734,0,11.5703125,0.4628125
36,10,18,12.348,9.6,15.60151875,0,6.34648125,2.14725,0,2.14725,0,11.98242188,0.479296875
36,10,19,12.152,3.2,15.352,0,0,2.56235,0,2.56235,4.674970588,7.599428309,0.467601103
36,10,20,9.236,0,9.236,0,0,2.62115,1.218872724,1.463220913,5.69790075,0,0.199426526
36,10,21,7.228,0,4.886210526,0,2.341789474,2.8749,3.026210526,-8.88E-15,0,0,0
36,10,22,6.252,0,4.817778947,0,1.434221053,3.0282,3.187578947,-9.33E-15,0,0,0
36,10,23,6.452,0,7.972481203,1.520481203,0,2.9785,1.976766917,1.100571429,4.285714286,0,0.15
36,10,24,7.972,0,42.9802,35.0082,-8.88E-16,3.14755,0,3.14755,20,20,1.5
36,11,1,11.904,0,42.8698,30.9658,1.78E-15,3.1934,0,3.1934,20,20,1.5
36,11,2,13.384,0,42.5998,29.2158,0,3.27285,0,3.27285,20,20,1.5
36,11,3,14.268,0,42.2998,28.0318,0,3.3187,0,3.3187,20,20,1.5
36,11,4,15.72,0,42.49,26.77,5.33E-15,3.22525,0,3.22525,20,20,1.5
36,11,5,15.088,0,42.6802,27.5922,-3.55E-15,3.2571,0,3.2571,20,20,1.5
36,11,6,13.476,0,43.1302,29.6542,1.78E-15,3.0947,0,3.0947,20,20,1.5
36,11,7,13.832,0,44.0002,30.1682,0,3.12025,0,3.12025,20,20,1.5
36,11,8,12.76,1.28,14.04,0,6.66E-16,2.84305,0.278824572,2.578166657,10.03958979,0,0.351385643
36,11,9,10.712,3.2,13.912,0,0,2.53435,0.110354863,2.42951288,9.460719939,0,0.331125198
36,11,10,11.916,5.12,17.036,0,0,2.2792,0,2.2792,2,10.35192308,0.484076923
36,11,11,8.804,7.68,16.0923875,0,0.3916125,2.0629,0,2.0629,0,11.51171875,0.46046875
36,11,12,9.3,11.52,20.82,0,0,1.78675,0,1.78675,0,16.26923077,0.650769231
36,11,13,9.012,14.08,23.092,0,1.78E-15,1.4763,0,1.4763,0,19.06942308,0.762776923
36,11,14,10.704,14.08,11.895425,0,12.888575,1.5862,0,1.5862,0,8.8515625,0.3540625
36,11,15,10.604,11.52,11.97234375,0,10.15165625,1.43745,0,1.43745,0,8.021484375,0.320859375
36,11,16,14.552,7.04,19.97954576,0,1.612454238,1.71185,0,1.71185,0,15.53783246,0.621513299
36,11,17,13.724,5.12,15.783125,0,3.060875,2.0734,0,2.0734,0,11.5703125,0.4628125
36,11,18,12.348,3.2,15.548,0,0,2.14725,0.011857765,2.135985124,0,11.91955984,0.476782394
36,11,19,12.152,1.28,13.432,0,0,2.56235,0.049752426,2.515085195,8.398306835,2,0.373940739
36,11,20,9.236,0,9.236,0,0,2.62115,1.218872724,1.463220913,5.69790075,0,0.199426526
36,11,21,7.228,0,4.886210526,0,2.341789474,2.8749,3.026210526,-3.20E-14,0,0,0
36,11,22,6.252,0,4.817778947,0,1.434221053,3.0282,3.187578947,0,0,0,0
36,11,23,6.452,0,7.972481203,1.520481203,0,2.9785,1.976766917,1.100571429,4.285714286,0,0.15
36,11,24,7.972,0,42.9802,35.0082,1.78E-15,3.14755,0,3.14755,20,20,1.5
36,12,1,11.904,0,42.8698,30.9658,0,3.1934,0,3.1934,20,20,1.5
